ID,大限,受訪時大限,Rule1,Rule2,Rule3,Rule4,Rule5,Rule6,Rule7,Rule8,Rule9,Rule10,Rule11,Rule12,Rule13,Rule14,Rule15,Rule16,Rule17,Rule18,Rule19,Rule20
10428,8,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
10428,9,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
10428,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10622,1,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
10622,2,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
10622,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10622,4,4,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
10622,5,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
10622,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10622,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
10622,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10622,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10622,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
20304,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20304,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20304,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20304,4,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
20304,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
20304,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20304,7,4,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0
20304,8,4,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
20304,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20304,10,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
20309,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
20309,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20309,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
20309,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
20309,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20309,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20309,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20309,8,4,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
20309,9,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
20309,10,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
20311,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
20311,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
20311,3,4,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0
20311,4,4,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
20311,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20311,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20311,7,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20311,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20311,9,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20311,10,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20327,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
20327,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20327,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
20327,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20327,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20327,6,3,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
20327,7,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
20327,8,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
20327,9,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
20327,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
20334,1,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20334,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20334,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20334,4,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20334,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20334,6,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
20334,7,2,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
20334,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20334,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20334,10,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
20336,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
20336,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20336,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20336,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20336,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20336,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20336,7,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20336,8,4,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
20336,9,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20336,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
30108,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
30108,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30108,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30108,4,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
30108,5,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
30108,6,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
30108,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
30108,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30108,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30108,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30110,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
30110,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30110,3,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
30110,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
30110,5,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30110,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30110,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
30110,8,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30110,9,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
30110,10,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
30133,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30133,2,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30133,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30133,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30133,5,4,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
30133,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30133,7,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
30133,8,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
30133,9,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
30133,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30209,1,6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
30209,2,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
30209,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
30209,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
30209,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30209,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30209,7,6,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
30209,8,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30209,9,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
30209,10,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
30214,1,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
30214,2,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
30214,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30214,4,6,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
30214,5,6,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
30214,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30214,7,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
30214,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
30214,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30214,10,6,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1
30224,1,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
30224,2,5,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
30224,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30224,4,5,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1
30224,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30224,6,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
30224,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30224,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30224,9,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
30224,10,5,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
30304,1,5,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
30304,2,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
30304,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30304,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30304,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30304,6,5,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
30304,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30304,8,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
30304,9,5,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
30304,10,5,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
30307,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
30307,2,2,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0
30307,3,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
30307,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
30307,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30307,6,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
30307,7,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30307,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
30307,9,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30307,10,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
30314,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
30314,2,5,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
30314,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30314,4,5,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
30314,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
30314,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30314,7,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
30314,8,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
30314,9,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30314,10,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
30319,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
30319,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30319,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
30319,4,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
30319,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
30319,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30319,7,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30319,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30319,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30319,10,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
30414,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30414,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
30414,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
30414,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
30414,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30414,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30414,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30414,8,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30414,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30414,10,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
30639,1,5,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
30639,2,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
30639,3,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
30639,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
30639,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30639,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
30639,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30639,8,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30639,9,5,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30639,10,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
30702,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30702,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
30702,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30702,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30702,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30702,6,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
30702,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30702,8,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
30702,9,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30702,10,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
30740,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
30740,2,4,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
30740,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
30740,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30740,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30740,6,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30740,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30740,8,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30740,9,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30740,10,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30804,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
30804,2,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
30804,3,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
30804,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30804,5,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30804,6,4,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0
30804,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
30804,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30804,9,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
30804,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30805,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30805,2,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
30805,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30805,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
30805,5,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
30805,6,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
30805,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30805,8,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
30805,9,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30805,10,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0
30841,1,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30841,2,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
30841,3,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
30841,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30841,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30841,6,4,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
30841,7,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30841,8,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
30841,9,4,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
30841,10,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30913,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30913,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30913,3,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
30913,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30913,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30913,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30913,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30913,8,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
30913,9,3,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
30913,10,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
30937,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30937,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30937,3,6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
30937,4,6,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
30937,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
30937,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30937,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30937,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30937,9,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30937,10,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
31022,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
31022,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
31022,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
31022,4,3,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
31022,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
31022,6,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31022,7,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
31022,8,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
31022,9,3,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
31022,10,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
31025,1,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
31025,2,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
31025,3,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
31025,4,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
31025,5,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31025,6,6,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
31025,7,6,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
31025,8,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
31025,9,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
31025,10,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
31047,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
31047,2,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31047,3,5,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
31047,4,5,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
31047,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31047,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
31047,7,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
31047,8,5,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
31047,9,5,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
31047,10,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
31112,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31112,2,5,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
